property_type,sector,society,price,price_per_sqft,area,super_built_up_area,built_up_area,carpet_area,bedRoom,bathroom,balcony,floorNum,agePossession,store room,servant room,puja room,study room,others,East,North,North-East,North-West,South,South-East,South-West,Unknown,West,furnish_type,luxury_score
flat,sohna,signature global park. ,0.535,6331.0,845.05,,,845.0,2.0,2.0,2,4.0,relatively new,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,643.0
flat,sohna,signature global park. ,0.67,5537.0,1210.04,1210.0,1210.0,,2.0,2.0,3,4.0,relatively new,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,523.0
flat,sohna,signature global park. ,0.78,6446.0,1210.05,,,1210.0,3.0,3.0,3,3.0,relatively new,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,615.0
flat,sohna,signature global park. ,0.65,5637.0,1153.1,1153.0,1153.0,,2.0,2.0,2,2.0,relatively new,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,515.0
flat,sector 111,puri diplomatic greens. ,3.5,11864.0,2950.1,2950.0,2950.0,2500.0,4.0,5.0,3+,10.0,relatively new,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,154.0
flat,sector 66,ireo uptown. ,4.85,12999.0,3731.06,3731.0,3731.0,3300.0,4.0,4.0,3+,15.0,relatively new,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,664.0
flat,sector 90,dlf new town heights . ,1.9,6967.0,2727.14,2727.0,2727.0,2300.0,4.0,4.0,3+,19.0,relatively new,1,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,708.0
flat,sector 99,pareena coban residences,1.56,7811.0,1997.18,1997.0,1997.0,,3.0,5.0,3,4.0,new property,0,1,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,154.0
flat,sector 72,tata primanti. ,4.0,13769.0,2905.08,2905.0,2905.0,2500.0,4.0,5.0,3+,9.0,relatively new,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,686.0
flat,sector 67,mm merlin. ,3.0,14655.0,2047.08,2047.0,2047.0,1800.0,3.0,3.0,3+,4.0,relatively new,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,708.0
flat,sector 72,tata primanti. ,3.3,15384.0,2145.09,2145.0,2145.0,1800.0,3.0,3.0,3+,10.0,relatively new,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,686.0
flat,sector 66,emaar mgf the enclave,2.1,12352.0,1700.13,1920.0,1920.0,1700.0,3.0,4.0,2,12.0,relatively new,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,647.0
flat,sector 66,emaar mgf the enclave,1.9,10555.0,1800.09,1920.0,1920.0,1800.0,3.0,4.0,2,8.0,relatively new,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,691.0
flat,sector 66,ireo uptown. ,2.4,13064.0,1837.11,1837.0,1837.0,1600.0,3.0,2.0,3,5.0,relatively new,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,664.0
flat,sector 74,mm skywalk,1.52,13342.0,1139.26,1400.0,1400.0,1139.2,2.0,2.0,3,6.0,relatively new,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,691.0
flat,sector 74,mm skywalk,1.48,12333.0,1200.03,1400.0,1400.0,1200.0,2.0,2.0,3,13.0,relatively new,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,625.0
flat,sector 81,bestech park view grand spa. ,2.29,8609.0,2660.01,2660.0,2660.0,2000.0,3.0,4.0,3+,10.0,relatively new,0,1,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,708.0
flat,sector 58,ireo the grand arch. ,4.0,18484.0,2164.03,2164.0,2164.0,,3.0,4.0,3,5.0,old,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,154.0
flat,sector 110,indiabulls enigma,3.6,10588.0,3400.08,3400.0,3400.0,,4.0,5.0,3,7.0,relatively new,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,666.0
flat,sector 2,suncity vatsal valley,1.38,9650.0,1430.05,1430.0,1430.0,,3.0,3.0,2,1.0,relatively new,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,621.0
flat,sector 109,ats kocoon,2.2,10501.0,2095.04,2095.0,2095.0,,3.0,4.0,3,13.0,relatively new,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,649.0
flat,sector 110,indiabulls enigma,4.49,11572.0,3880.06,3880.0,3880.0,,5.0,5.0,3+,4.0,relatively new,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,679.0
flat,sector 110,indiabulls enigma,3.49,10264.0,3400.23,3400.0,3400.0,,4.0,5.0,3,7.0,relatively new,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,679.0
flat,sector 110,indiabulls enigma,3.7,10882.0,3400.11,3400.0,3400.0,,4.0,5.0,3,7.0,relatively new,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,640.0
flat,sector 102,emaar gurgaon greens. ,1.42,8606.0,1650.01,1650.0,1650.0,1022.0,3.0,3.0,3,4.0,relatively new,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,154.0
flat,sector 67,ireo victory valley. ,4.5,14097.0,3192.17,3192.0,3192.0,3000.0,4.0,4.0,3+,0.0,relatively new,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,129.0
flat,sector 104,ats triumph. ,1.85,8078.0,2290.17,2290.0,2290.0,,3.0,3.0,3+,24.0,relatively new,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,708.0
flat,sector 104,ats triumph. ,2.62,8317.0,3150.17,3150.0,3150.0,,4.0,4.0,3+,14.0,relatively new,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,708.0
flat,sector 83,vatika gurgaon . ,1.1,6162.0,1785.13,1785.0,1785.0,1500.0,3.0,3.0,3+,5.0,relatively new,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,410.0
flat,sector 79,godrej . ,1.33,8531.0,1559.02,1559.0,1559.0,,2.0,2.0,3,6.0,relatively new,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,662.0
flat,sector 79,godrej . ,1.34,8524.0,1572.03,1572.0,1572.0,,2.0,2.0,3,2.0,relatively new,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,662.0
flat,sector 79,godrej . ,1.18,8532.0,1383.03,1383.0,1383.0,,2.0,2.0,3,7.0,relatively new,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,662.0
flat,sector 83,vatika gurgaon . ,0.95,6574.0,1445.09,1445.0,1445.0,1200.0,2.0,2.0,3,5.0,relatively new,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,410.0
flat,sector 83,vatika gurgaon . ,0.98,8166.0,1200.1,1445.0,1445.0,1200.0,2.0,2.0,3,5.0,relatively new,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,410.0
flat,sector 106,paras dews,1.15,6534.0,1760.02,1760.0,1760.0,1130.0,3.0,4.0,3+,12.0,relatively new,0,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,708.0
flat,sector 69,tulip white. ,0.9,6787.0,1326.06,,,1326.0,3.0,2.0,3,6.0,relatively new,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,469.0
flat,sector 104,ats triumph. ,2.52,8000.0,3150.0,3150.0,3150.0,2400.0,4.0,4.0,3+,19.0,relatively new,1,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,651.0
flat,sector 79,godrej . ,2.01,8495.0,2366.1,2366.0,2366.0,,3.0,4.0,3+,6.0,relatively new,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,662.0
flat,sector 79,godrej . ,1.93,8532.0,2262.07,2262.0,2262.0,,3.0,4.0,3+,5.0,relatively new,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,662.0
flat,sector 79,godrej . ,1.28,8504.0,1505.17,1505.0,1505.0,,3.0,3.0,3,7.0,relatively new,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,662.0
flat,sector 79,godrej . ,1.91,8511.0,2244.15,2244.0,2244.0,,3.0,4.0,3+,7.0,relatively new,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,662.0
flat,sector 79,godrej . ,1.34,8524.0,1572.03,1572.0,1572.0,,3.0,3.0,3,7.0,relatively new,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,662.0
flat,sector 109,ats kocoon,1.7,12878.0,1320.08,1745.0,1745.0,1320.0,3.0,3.0,3,22.0,relatively new,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,358.0
flat,sector 66,emaar mgf the palm drive. ,3.5,15909.0,2200.01,2200.0,2200.0,2000.0,3.0,3.0,3,7.0,moderately old,1,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,611.0
flat,sector 92,bestech park view sanskruti. ,1.83,7870.0,2325.29,2325.0,2325.0,,4.0,3.0,3,8.0,new property,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,542.0
flat,sector 90,dlf new town heights . ,1.25,8638.0,1447.09,,,1447.0,3.0,4.0,3+,0.0,old,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,112.0
flat,sector 83,emaar palm gardens. ,1.8,12000.0,1500.0,,,1500.0,3.0,4.0,3+,6.0,relatively new,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,434.0
flat,sector 83,emaar palm gardens. ,1.4,9675.0,1447.03,1720.0,1720.0,1447.0,3.0,3.0,3,11.0,relatively new,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,228.0
flat,sector 74,mm skywalk,1.54,11000.0,1400.0,1400.0,1400.0,1100.0,2.0,2.0,3+,22.0,relatively new,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,531.0
flat,sector 53,vipul belmonte. ,6.0,24489.0,2450.08,2450.0,2450.0,,3.0,4.0,3+,6.0,moderately old,0,1,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,93.0
flat,sector 54,dlf park place. ,4.85,25866.0,1875.05,1875.0,1875.0,,3.0,4.0,3+,25.0,relatively new,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,93.0
flat,sector 54,dlf park place. ,4.86,25920.0,1875.0,1875.0,1875.0,,3.0,4.0,3+,7.0,relatively new,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,154.0
flat,sector 48,central park resorts. ,5.15,20900.0,2464.11,2464.0,2464.0,2264.0,3.0,3.0,3+,8.0,moderately old,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,223.0
flat,sector 48,central park resorts. ,9.3,24926.0,3731.04,3931.0,3931.0,3731.0,4.0,4.0,3+,10.0,moderately old,1,1,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,237.0
flat,sector 48,bestech park view city. ,1.78,10022.0,1776.09,1776.0,1776.0,1300.0,3.0,4.0,2,5.0,relatively new,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,199.0
flat,sector 49,vatika city. ,1.79,12785.0,1400.08,,,1400.0,3.0,3.0,3,9.0,old,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,150.0
flat,sector 55,siddhi vinayak apartments,1.44,9600.0,1500.0,1850.0,1850.0,1500.0,3.0,3.0,2,6.0,moderately old,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,180.0
flat,sector 56,madhur jeevan apartments,1.59,8594.0,1850.13,2000.0,2000.0,1850.0,4.0,3.0,3+,3.0,old,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,108.0
flat,sector 56,the lions cghs,1.99,11055.0,1800.09,2400.0,2400.0,1800.0,4.0,4.0,3+,4.0,old,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,338.0
flat,sector 56,professors enclave cghs,1.54,8324.0,1850.07,2000.0,2000.0,1850.0,3.0,3.0,2,6.0,old,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,361.0
flat,sector 56,guru gram haryana cghs. ,1.39,8424.0,1650.05,1850.0,1850.0,1650.0,3.0,2.0,3,6.0,old,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,328.0
flat,sector 56,park view apartment,1.74,7565.0,2300.07,2450.0,2450.0,2300.0,3.0,3.0,3+,2.0,old,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,407.0
flat,sector 102,shapoorji pallonji joyville gurugram. ,1.28,10534.0,1215.11,1215.0,1215.0,,2.0,2.0,3,10.0,relatively new,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,154.0
flat,sector 109,ats tourmaline. ,1.72,8000.0,2150.0,2150.0,2150.0,,3.0,4.0,3+,7.0,relatively new,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,672.0
flat,sector 109,ats tourmaline. ,1.5,8571.0,1750.09,1750.0,1750.0,,3.0,3.0,3+,7.0,relatively new,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,649.0
flat,sector 102,shapoorji pallonji joyville gurugram. ,1.41,10307.0,1368.0,1368.0,1368.0,,2.0,2.0,3,0.0,relatively new,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,154.0
flat,sector 109,ats tourmaline. ,1.5,6976.0,2150.23,2150.0,2150.0,1670.0,3.0,4.0,3+,4.0,relatively new,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,189.0
flat,sector 109,ats tourmaline. ,1.45,6744.0,2150.06,2150.0,2150.0,1660.0,3.0,4.0,3+,4.0,relatively new,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,252.0
flat,sector 85,ss the leaf. ,2.13,7574.0,2812.25,2812.0,2812.0,2200.0,4.0,4.0,3,2.0,relatively new,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,143.0
flat,sector 85,ss the leaf. ,2.0,8305.0,2408.19,2408.0,2408.0,2200.0,3.0,4.0,3,6.0,relatively new,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,143.0
flat,sector 85,ss the leaf. ,2.1,7467.0,2812.37,2812.0,2812.0,2400.0,4.0,4.0,3,7.0,relatively new,0,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,143.0
flat,sector 85,ss the leaf. ,2.13,7574.0,2812.25,2812.0,2812.0,2400.0,4.0,4.0,3,6.0,relatively new,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,143.0
flat,sector 85,ss the leaf. ,1.25,7179.0,1741.19,1741.0,1741.0,1720.0,2.0,2.0,3,10.0,relatively new,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,154.0
flat,sector 83,ss the leaf,1.19,7225.0,1647.06,1640.0,1640.0,1620.0,2.0,2.0,3,4.0,relatively new,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,154.0
flat,sector 85,ss the leaf. ,1.17,7001.0,1671.19,1671.0,1671.0,1650.0,2.0,2.0,3,11.0,relatively new,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,154.0
flat,sector 85,ss,2.09,7432.0,2812.16,2812.0,2812.0,2400.0,4.0,4.0,3,8.0,relatively new,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,154.0
flat,sector 85,ss,2.17,7716.0,2812.34,2812.0,2812.0,2400.0,4.0,4.0,3,7.0,relatively new,0,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,143.0
flat,sector 85,ss,2.14,7610.0,2812.09,2812.0,2812.0,2000.0,4.0,4.0,3,6.0,relatively new,0,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,143.0
flat,sector 85,ss,2.1,7467.0,2812.37,2812.0,2812.0,2400.0,4.0,4.0,3,2.0,relatively new,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,143.0
flat,sector 85,ss,1.98,8222.0,2408.17,2408.0,2408.0,2200.0,3.0,4.0,3,6.0,relatively new,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,137.0
flat,sector 85,ss the leaf. ,1.24,7122.0,1741.08,1741.0,1741.0,1720.0,2.0,2.0,3,10.0,relatively new,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,154.0
flat,sector 85,ss,1.18,7170.0,1645.75,1640.0,1640.0,1620.0,2.0,2.0,3,4.0,relatively new,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,154.0
flat,sector 85,ss,1.2,7151.0,1678.09,1671.0,1671.0,1650.0,2.0,2.0,3,15.0,relatively new,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,154.0
flat,sector 85,ss,1.19,7121.0,1671.11,1671.0,1671.0,1660.0,2.0,2.0,3,11.0,relatively new,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,154.0
flat,sector 49,orchid petals. ,2.09,11578.0,1805.15,1805.0,1805.0,,3.0,3.0,3,0.0,relatively new,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,154.0
flat,sector 49,orchid petals. ,2.45,11887.0,2061.08,2061.0,2061.0,,3.0,3.0,3,0.0,relatively new,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,154.0
flat,sector 49,orchid petals. ,2.23,10969.0,2033.0,2033.0,2033.0,,3.0,3.0,3,14.0,relatively new,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,129.0
flat,sector 49,orchid petals. ,4.21,11835.0,3557.25,3557.0,3557.0,,5.0,6.0,3+,14.0,relatively new,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,97.0
flat,sector 49,orchid petals. ,4.16,11700.0,3555.56,3557.0,3557.0,,5.0,4.0,3+,14.0,relatively new,0,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,129.0
flat,sector 49,orchid petals. ,4.52,10984.0,4115.08,4115.0,4115.0,,5.0,5.0,3+,14.0,moderately old,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,154.0
flat,sector 79,godrej aria. ,0.95,6551.0,1450.16,,,1450.0,2.0,2.0,3,5.0,relatively new,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,691.0
flat,sector 66,ireo uptown. ,1.5,11219.0,1337.02,1337.0,1337.0,1050.0,2.0,3.0,3,1.0,relatively new,0,1,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,316.0
flat,sector 59,raisina residency. ,5.0,13058.0,3829.07,,,3829.0,4.0,4.0,3+,13.0,relatively new,1,1,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,665.0
flat,sector 72,tata primanti. ,4.0,16032.0,2495.01,2905.0,2905.0,2495.0,4.0,5.0,3+,22.0,relatively new,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,691.0
flat,sector 93,signature global orchard avenue. ,0.365,6715.0,543.56,,,543.53,2.0,2.0,2,6.0,relatively new,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,120.0
flat,sector 81,bestech park view grand spa. ,4.7,6786.0,6926.02,6926.0,6926.0,,4.0,4.0,3+,19.0,relatively new,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,564.0
flat,sector 81,bestech park view ananda. ,0.95,10626.0,894.03,1360.0,1360.0,894.0,2.0,2.0,2,2.0,relatively new,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,417.0
flat,sector 93,signature global orchard avenue. ,0.38,6387.0,594.96,,,594.91,2.0,2.0,2,7.0,relatively new,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,76.0
flat,sector 83,vatika gurgaon . ,1.1,6051.0,1817.88,1735.0,1735.0,,3.0,3.0,3,12.0,relatively new,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,287.0
flat,sector 92,bestech park view sanskruti. ,1.55,7568.0,2048.1,1995.0,1995.0,,3.0,4.0,3,16.0,relatively new,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,213.0
flat,sector 92,bestech park view sanskruti. ,1.55,9687.0,1600.08,1995.0,1995.0,1600.0,3.0,3.0,3,17.0,relatively new,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,213.0
flat,sector 92,bestech park view sanskruti. ,2.0,8333.0,2400.1,2475.0,2475.0,2400.0,4.0,5.0,3+,12.0,relatively new,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,213.0
flat,sector 81,dlf the ultima. ,2.3,14603.0,1575.02,2100.0,2100.0,1575.0,3.0,4.0,3+,27.0,relatively new,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,435.0
flat,sector 85,ss the leaf. ,2.1,7467.0,2812.37,2812.0,2812.0,,4.0,5.0,3+,9.0,relatively new,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,319.0
flat,sector 83,vatika lifestyle homes. ,1.3,4545.0,2860.29,2860.0,2860.0,,3.0,3.0,1,6.0,relatively new,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,315.0
flat,sector 81,signature global synera. ,0.4,6319.0,633.01,633.0,633.0,539.0,2.0,2.0,1,12.0,relatively new,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,79.0
flat,sector 72,tata primanti. ,3.3,15102.0,2185.14,2185.0,2185.0,1600.0,3.0,4.0,3+,15.0,new property,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,708.0
flat,sector 70,shree vardhman victoria. ,1.1,8461.0,1300.08,1300.0,1300.0,788.0,2.0,2.0,2,0.0,new property,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,154.0
flat,sector 85,ss the leaf. ,1.2,9677.0,1240.05,1772.0,1772.0,1240.0,2.0,2.0,3+,9.0,relatively new,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,584.0
flat,sector 85,ss the leaf. ,2.15,10924.0,1968.14,2812.0,2812.0,1968.0,4.0,5.0,3+,6.0,relatively new,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,619.0
flat,sector 85,ss the leaf. ,2.0,11869.0,1685.06,2408.0,2408.0,1685.0,3.0,4.0,3,5.0,relatively new,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,619.0
flat,sector 85,ss the leaf. ,2.1,8720.0,2408.26,2408.0,2408.0,1685.0,3.0,4.0,3+,6.0,relatively new,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,619.0
flat,sector 85,ss the leaf. ,1.2,10452.0,1148.11,1640.0,1640.0,1148.0,2.0,2.0,3+,2.0,relatively new,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,619.0
flat,sector 85,ss the leaf. ,1.3,7779.0,1671.17,1671.0,1671.0,1169.0,2.0,2.0,3+,16.0,relatively new,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,584.0
flat,sector 85,ss the leaf. ,1.3,10483.0,1240.1,1772.0,1772.0,1240.0,2.0,2.0,3+,10.0,relatively new,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,584.0
flat,sector 85,ss the leaf. ,1.2,7317.0,1640.02,1640.0,1640.0,1148.0,2.0,2.0,3+,14.0,relatively new,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,565.0
flat,sector 85,ss the leaf. ,1.1,6318.0,1741.06,1741.0,1741.0,1218.0,2.0,2.0,3+,3.0,relatively new,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,552.0
flat,sector 85,ss the leaf. ,1.25,10888.0,1148.05,1741.0,1741.0,1148.0,2.0,2.0,3+,17.0,relatively new,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,619.0
flat,sector 85,ss the leaf. ,1.15,10017.0,1148.05,1640.0,1640.0,1148.0,2.0,2.0,3+,18.0,relatively new,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,619.0
flat,sector 70,aipl zen residences,1.75,10257.0,1706.15,,1706.0,1050.0,3.0,4.0,3+,20.0,relatively new,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,154.0
